tag,role,core,readers,lines,iters,min,p50,p95,p99,max,avg
lines=8,reader,5,127,8,20000,800,1758,2884,4214,23324,1867.2
lines=8,reader,6,127,8,20000,802,1758,2876,4206,23990,1870.1
lines=8,reader,7,127,8,20000,760,1756,2890,4220,22140,1870.8
lines=8,reader,8,127,8,20000,774,1760,2888,4194,21314,1866.1
lines=8,reader,9,127,8,20000,792,1748,2884,4194,21724,1862.2
lines=8,reader,10,127,8,20000,816,1752,2880,4204,22472,1864.1
lines=8,reader,11,127,8,20000,790,1748,2878,4234,21586,1864.1
lines=8,reader,12,127,8,20000,814,1754,2886,4204,21326,1867.2
lines=8,reader,13,127,8,20000,792,1754,2892,4236,24092,1867.6
lines=8,reader,14,127,8,20000,802,1758,2884,4214,24096,1869.6
lines=8,reader,15,127,8,20000,808,1758,2900,4202,22806,1870.0
lines=8,reader,16,127,8,20000,828,1762,2874,4234,21656,1868.7
lines=8,reader,17,127,8,20000,762,1762,2884,4202,21466,1870.7
lines=8,reader,18,127,8,20000,802,1756,2890,4198,21414,1869.8
lines=8,reader,19,127,8,20000,810,1758,2898,4222,23224,1871.4
lines=8,reader,20,127,8,20000,788,1762,2898,4238,24138,1874.4
lines=8,reader,21,127,8,20000,814,1754,2894,4246,21718,1868.4
lines=8,reader,22,127,8,20000,770,1760,2892,4234,21368,1870.2
lines=8,reader,23,127,8,20000,798,1750,2888,4244,21896,1862.5
lines=8,reader,24,127,8,20000,762,1756,2894,4204,24190,1866.6
lines=8,reader,25,127,8,20000,790,1764,2890,4232,21650,1867.1
lines=8,reader,26,127,8,20000,798,1760,2882,4250,21336,1866.8
lines=8,reader,27,127,8,20000,798,1756,2900,4220,24134,1866.6
lines=8,reader,28,127,8,20000,758,1758,2890,4238,21260,1870.7
lines=8,reader,29,127,8,20000,830,1758,2886,4230,21640,1865.7
lines=8,reader,30,127,8,20000,776,1760,2900,4216,23630,1869.9
lines=8,reader,31,127,8,20000,800,1764,2900,4260,22414,1873.9
lines=8,reader,32,127,8,20000,1134,1908,3204,4712,22188,2055.9
lines=8,reader,33,127,8,20000,1036,1906,3220,4704,23212,2055.7
lines=8,reader,34,127,8,20000,1112,1902,3228,4726,23662,2053.0
lines=8,reader,35,127,8,20000,1192,1902,3210,4714,22014,2052.1
lines=8,reader,36,127,8,20000,1222,1906,3214,4728,22586,2056.1
lines=8,reader,37,127,8,20000,1204,1902,3190,4694,22312,2050.6
lines=8,reader,38,127,8,20000,1084,1902,3200,4710,22264,2051.8
lines=8,reader,39,127,8,20000,1176,1902,3198,4722,22218,2051.0
lines=8,reader,40,127,8,20000,1158,1900,3204,4730,24746,2052.1
lines=8,reader,41,127,8,20000,1192,1906,3208,4712,22994,2055.4
lines=8,reader,42,127,8,20000,1120,1906,3210,4726,23508,2052.7
lines=8,reader,43,127,8,20000,1106,1898,3214,4730,23348,2049.2
lines=8,reader,44,127,8,20000,1144,1906,3200,4720,22952,2055.5
lines=8,reader,45,127,8,20000,1136,1900,3212,4718,22770,2054.3
lines=8,reader,46,127,8,20000,1210,1902,3210,4686,22360,2053.6
lines=8,reader,47,127,8,20000,1190,1902,3212,4686,23106,2052.2
lines=8,reader,48,127,8,20000,1094,1904,3216,4732,22546,2053.3
lines=8,reader,49,127,8,20000,1204,1906,3208,4732,23694,2056.7
lines=8,reader,50,127,8,20000,1122,1908,3210,4746,23960,2059.2
lines=8,reader,51,127,8,20000,1184,1908,3202,4732,22314,2058.7
lines=8,reader,52,127,8,20000,1202,1902,3208,4706,22496,2053.5
lines=8,reader,53,127,8,20000,1238,1904,3206,4702,23520,2055.5
lines=8,reader,54,127,8,20000,1230,1906,3212,4742,22152,2056.7
lines=8,reader,55,127,8,20000,1206,1900,3212,4706,22354,2051.9
lines=8,reader,56,127,8,20000,1182,1908,3216,4718,23042,2056.3
lines=8,reader,57,127,8,20000,1100,1900,3198,4706,101488,2054.0
lines=8,reader,58,127,8,20000,1144,1898,3210,4726,22494,2050.2
lines=8,reader,59,127,8,20000,1168,1904,3216,4726,23268,2054.1
lines=8,reader,60,127,8,20000,1204,1902,3198,4758,24348,2051.7
lines=8,reader,61,127,8,20000,1158,1902,3214,4722,22826,2053.4
lines=8,reader,62,127,8,20000,1186,1904,3198,4706,22278,2054.9
lines=8,reader,63,127,8,20000,1150,1904,3216,4738,22168,2053.8
lines=8,reader,64,127,8,20000,502,1022,2430,3712,20868,1227.5
lines=8,reader,65,127,8,20000,776,1756,2882,4222,22992,1870.4
lines=8,reader,66,127,8,20000,812,1756,2900,4220,21622,1871.5
lines=8,reader,67,127,8,20000,808,1756,2890,4202,23222,1870.5
lines=8,reader,68,127,8,20000,770,1754,2890,4188,159866,1876.9
lines=8,reader,69,127,8,20000,808,1756,2886,4220,21420,1866.4
lines=8,reader,70,127,8,20000,796,1756,2878,4206,23914,1869.0
lines=8,reader,71,127,8,20000,766,1758,2890,4216,22148,1871.4
lines=8,reader,72,127,8,20000,784,1760,2886,4202,21324,1866.4
lines=8,reader,73,127,8,20000,798,1748,2882,4200,21734,1862.6
lines=8,reader,74,127,8,20000,822,1752,2882,4210,22462,1864.6
lines=8,reader,75,127,8,20000,780,1748,2876,4256,21594,1866.1
lines=8,reader,76,127,8,20000,804,1752,2886,4210,21334,1867.0
lines=8,reader,77,127,8,20000,784,1754,2888,4234,24060,1867.5
lines=8,reader,78,127,8,20000,794,1758,2886,4214,24124,1870.3
lines=8,reader,79,127,8,20000,802,1758,2900,4202,23166,1869.8
lines=8,reader,80,127,8,20000,830,1762,2874,4238,21646,1868.9
lines=8,reader,81,127,8,20000,766,1762,2886,4200,21494,1870.7
lines=8,reader,82,127,8,20000,796,1756,2890,4196,21408,1869.5
lines=8,reader,83,127,8,20000,818,1758,2898,4226,23218,1871.5
lines=8,reader,84,127,8,20000,782,1762,2898,4244,24144,1873.9
lines=8,reader,85,127,8,20000,818,1754,2894,4246,23520,1867.9
lines=8,reader,86,127,8,20000,778,1760,2888,4228,21942,1870.2
lines=8,reader,87,127,8,20000,804,1748,2890,4254,21888,1863.2
lines=8,reader,88,127,8,20000,754,1756,2892,4214,24184,1868.0
lines=8,reader,89,127,8,20000,782,1764,2890,4240,21660,1867.6
lines=8,reader,90,127,8,20000,792,1760,2884,4248,21326,1866.9
lines=8,reader,91,127,8,20000,790,1756,2896,4212,24118,1866.5
lines=8,reader,92,127,8,20000,764,1760,2890,4232,21406,1870.5
lines=8,reader,93,127,8,20000,836,1758,2888,4226,21646,1867.7
lines=8,reader,94,127,8,20000,768,1760,2900,4224,21818,1870.1
lines=8,reader,95,127,8,20000,792,1764,2900,4270,23636,1874.9
lines=8,reader,96,127,8,20000,1140,1908,3202,4712,22180,2055.1
lines=8,reader,97,127,8,20000,1028,1906,3218,4700,23202,2055.3
lines=8,reader,98,127,8,20000,1106,1902,3232,4722,23668,2053.4
lines=8,reader,99,127,8,20000,1200,1902,3208,4710,22020,2052.2
lines=8,reader,100,127,8,20000,1214,1906,3210,4734,22184,2055.6
lines=8,reader,101,127,8,20000,1198,1902,3194,4694,23340,2053.3
lines=8,reader,102,127,8,20000,1092,1902,3196,4714,22254,2051.9
lines=8,reader,103,127,8,20000,1170,1902,3194,4728,23396,2051.7
lines=8,reader,104,127,8,20000,1164,1900,3202,4734,24500,2051.8
lines=8,reader,105,127,8,20000,1196,1906,3210,4722,23568,2056.0
lines=8,reader,106,127,8,20000,1126,1906,3212,4722,24098,2052.9
lines=8,reader,107,127,8,20000,1114,1900,3212,4736,23856,2050.4
lines=8,reader,108,127,8,20000,1138,1906,3202,4716,23338,2055.9
lines=8,reader,109,127,8,20000,1130,1900,3208,4718,22764,2054.1
lines=8,reader,110,127,8,20000,1202,1902,3208,4690,22366,2053.5
lines=8,reader,111,127,8,20000,1184,1902,3214,4692,23098,2052.7
lines=8,reader,112,127,8,20000,1084,1902,3212,4730,22538,2052.6
lines=8,reader,113,127,8,20000,1206,1906,3210,4722,23688,2056.3
lines=8,reader,114,127,8,20000,1112,1908,3212,4746,23954,2059.3
lines=8,reader,115,127,8,20000,1194,1908,3198,4732,22736,2058.8
lines=8,reader,116,127,8,20000,1194,1902,3206,4704,22502,2053.1
lines=8,reader,117,127,8,20000,1224,1904,3208,4704,22900,2055.3
lines=8,reader,118,127,8,20000,1222,1906,3214,4746,22632,2056.7
lines=8,reader,119,127,8,20000,1212,1900,3210,4710,22348,2052.4
lines=8,reader,120,127,8,20000,1172,1908,3212,4720,23536,2056.4
lines=8,reader,121,127,8,20000,1106,1900,3198,4692,23888,2050.0
lines=8,reader,122,127,8,20000,1154,1898,3206,4732,22488,2050.8
lines=8,reader,123,127,8,20000,1162,1904,3218,4728,23792,2055.4
lines=8,reader,124,127,8,20000,1214,1902,3194,4756,24332,2051.1
lines=8,reader,125,127,8,20000,1152,1902,3220,4726,23430,2052.7
lines=8,reader,126,127,8,20000,1178,1904,3198,4718,22284,2054.5
lines=8,reader,127,127,8,20000,1144,1904,3214,4732,22506,2054.6
lines=16,writer,0,127,16,20000,4528,8798,12074,14516,1313176,9092.7
lines=16,reader,1,127,16,20000,1134,5244,8394,10294,17934,5279.3
lines=16,reader,2,127,16,20000,1140,5244,8374,10298,17906,5279.7
lines=16,reader,3,127,16,20000,1102,5242,8390,10340,17842,5277.9
lines=16,reader,4,127,16,20000,1096,5238,8374,10312,17916,5279.5
lines=16,reader,5,127,16,20000,1188,5244,8374,10296,18008,5276.1
lines=16,reader,6,127,16,20000,1102,5248,8386,10310,17852,5281.1
lines=16,reader,7,127,16,20000,1076,5246,8396,10284,17828,5280.1
lines=16,reader,8,127,16,20000,1106,5244,8382,10288,19700,5276.5
lines=16,reader,9,127,16,20000,1162,5244,8386,10302,17806,5275.5
lines=16,reader,10,127,16,20000,1056,5236,8406,10294,17894,5275.3
lines=16,reader,11,127,16,20000,1054,5246,8372,10270,17872,5276.9
lines=16,reader,12,127,16,20000,1128,5240,8380,10268,17942,5278.2
lines=16,reader,13,127,16,20000,1142,5250,8374,10290,17932,5279.0
lines=16,reader,14,127,16,20000,1092,5248,8368,10262,17956,5282.0
lines=16,reader,15,127,16,20000,1094,5248,8388,10318,17698,5281.7
lines=16,reader,16,127,16,20000,1048,5252,8388,10300,18066,5283.3
lines=16,reader,17,127,16,20000,1102,5248,8388,10272,18036,5286.4
lines=16,reader,18,127,16,20000,1064,5254,8400,10322,17836,5285.0
lines=16,reader,19,127,16,20000,1128,5252,8390,10302,37614,5287.0
lines=16,reader,20,127,16,20000,1214,5252,8396,10304,17580,5290.3
lines=16,reader,21,127,16,20000,1058,5252,8396,10300,17632,5285.9
lines=16,reader,22,127,16,20000,1120,5256,8384,10350,30906,5287.4
lines=16,reader,23,127,16,20000,1086,5246,8382,10268,31128,5283.4
lines=16,reader,24,127,16,20000,1162,5252,8398,10320,18054,5285.9
lines=16,reader,25,127,16,20000,1126,5258,8390,10308,17840,5287.3
lines=16,reader,26,127,16,20000,1098,5248,8394,10298,18006,5284.6
lines=16,reader,27,127,16,20000,1144,5260,8392,10280,17950,5284.6
lines=16,reader,28,127,16,20000,1082,5252,8384,10336,17988,5285.9
lines=16,reader,29,127,16,20000,1124,5252,8378,10324,17800,5284.2
lines=16,reader,30,127,16,20000,1130,5254,8376,10280,17472,5286.6
lines=16,reader,31,127,16,20000,1136,5256,8402,10310,30352,5290.1
lines=16,reader,32,127,16,20000,1766,5450,8594,10536,18252,5523.2
lines=16,reader,33,127,16,20000,1722,5446,8572,10528,26456,5520.8
lines=16,reader,34,127,16,20000,1510,5454,8570,10520,18262,5521.7
lines=16,reader,35,127,16,20000,1550,5452,8568,10528,27050,5523.4
lines=16,reader,36,127,16,20000,1740,5454,8564,10582,28822,5522.1
lines=16,reader,37,127,16,20000,1642,5450,8580,10574,27798,5523.1
lines=16,reader,38,127,16,20000,1752,5450,8564,10580,28552,5523.2
lines=16,reader,39,127,16,20000,1740,5444,8556,10506,24930,5521.8
lines=16,reader,40,127,16,20000,1650,5450,8572,10544,29044,5523.8
lines=16,reader,41,127,16,20000,1756,5452,8560,10542,25570,5519.8
lines=16,reader,42,127,16,20000,1576,5446,8572,10522,26736,5518.6
lines=16,reader,43,127,16,20000,1680,5450,8568,10518,28770,5521.0
lines=16,reader,44,127,16,20000,1750,5446,8574,10522,29220,5523.2
lines=16,reader,45,127,16,20000,1668,5450,8572,10542,26320,5523.3
lines=16,reader,46,127,16,20000,1670,5450,8580,10674,27916,5530.6
lines=16,reader,47,127,16,20000,1712,5452,8574,10490,26406,5523.8
lines=16,reader,48,127,16,20000,1720,5456,8574,10530,26888,5527.2
lines=16,reader,49,127,16,20000,1654,5452,8584,10586,26292,5529.0
lines=16,reader,50,127,16,20000,1802,5464,8592,10542,25748,5531.5
lines=16,reader,51,127,16,20000,1718,5462,8586,10564,27180,5533.2
lines=16,reader,52,127,16,20000,1748,5454,8564,10584,28332,5526.5
lines=16,reader,53,127,16,20000,1742,5460,8566,10568,27610,5529.3
lines=16,reader,54,127,16,20000,1712,5462,8582,10514,27868,5531.0
lines=16,reader,55,127,16,20000,1534,5454,8592,10572,25468,5526.0
lines=16,reader,56,127,16,20000,1714,5460,8578,10552,27268,5531.3
lines=16,reader,57,127,16,20000,1742,5456,8560,10566,95084,5529.4
lines=16,reader,58,127,16,20000,1704,5454,8580,10554,28168,5526.3
lines=16,reader,59,127,16,20000,1656,5462,8578,10578,34070,5531.4
lines=16,reader,60,127,16,20000,1698,5456,8570,10580,28640,5528.1
lines=16,reader,61,127,16,20000,1786,5454,8580,10540,25644,5527.5
lines=16,reader,62,127,16,20000,1616,5460,8566,10590,26986,5532.0
lines=16,reader,63,127,16,20000,1702,5456,8582,10596,66644,5534.6
lines=16,reader,64,127,16,20000,532,4898,7862,9682,19518,4908.5
lines=16,reader,65,127,16,20000,1142,5242,8394,10302,18418,5280.1
lines=16,reader,66,127,16,20000,1134,5242,8374,10304,31032,5280.2
lines=16,reader,67,127,16,20000,1108,5242,8388,10334,17832,5277.6
lines=16,reader,68,127,16,20000,1104,5240,8380,10316,17926,5279.6
lines=16,reader,69,127,16,20000,1178,5244,8374,10302,18014,5276.8
lines=16,reader,70,127,16,20000,1096,5246,8386,10302,18404,5281.4
lines=16,reader,71,127,16,20000,1082,5246,8396,10294,17820,5280.6
lines=16,reader,72,127,16,20000,1100,5244,8384,10298,17990,5277.5
lines=16,reader,73,127,16,20000,1152,5242,8390,10306,17814,5276.6
lines=16,reader,74,127,16,20000,1048,5236,8402,10292,17888,5275.5
lines=16,reader,75,127,16,20000,1044,5246,8372,10278,17866,5277.5
lines=16,reader,76,127,16,20000,1118,5240,8382,10260,17936,5277.7
lines=16,reader,77,127,16,20000,1134,5250,8376,10288,17922,5278.6
lines=16,reader,78,127,16,20000,1090,5246,8366,10284,17962,5281.7
lines=16,reader,79,127,16,20000,1100,5246,8384,10328,17640,5282.1
lines=16,reader,80,127,16,20000,1056,5252,8388,10288,18060,5282.8
lines=16,reader,81,127,16,20000,1094,5246,8390,10296,18042,5286.6
lines=16,reader,82,127,16,20000,1058,5256,8400,10328,17830,5285.1
lines=16,reader,83,127,16,20000,1136,5252,8392,10302,17986,5285.0
lines=16,reader,84,127,16,20000,1206,5252,8392,10310,17586,5289.5
lines=16,reader,85,127,16,20000,1066,5254,8398,10330,22326,5288.5
lines=16,reader,86,127,16,20000,1118,5254,8386,10340,17614,5286.2
lines=16,reader,87,127,16,20000,1076,5244,8388,10274,18046,5282.7
lines=16,reader,88,127,16,20000,1154,5252,8400,10290,18046,5285.4
lines=16,reader,89,127,16,20000,1120,5258,8390,10304,17834,5287.2
lines=16,reader,90,127,16,20000,1108,5248,8394,10282,18000,5283.7
lines=16,reader,91,127,16,20000,1138,5258,8388,10276,17940,5284.2
lines=16,reader,92,127,16,20000,1092,5250,8382,10312,17982,5285.2
lines=16,reader,93,127,16,20000,1132,5254,8388,10346,17790,5285.5
lines=16,reader,94,127,16,20000,1122,5252,8382,10286,1312342,5351.7
lines=16,reader,95,127,16,20000,1128,5254,8402,10310,17906,5289.0
lines=16,reader,96,127,16,20000,1772,5452,8592,10528,18246,5523.7
lines=16,reader,97,127,16,20000,1716,5448,8572,10566,18146,5520.5
lines=16,reader,98,127,16,20000,1520,5454,8572,10538,18272,5521.5
lines=16,reader,99,127,16,20000,1540,5454,8576,10520,18362,5523.4
lines=16,reader,100,127,16,20000,1750,5454,8566,10566,17782,5522.2
lines=16,reader,101,127,16,20000,1632,5450,8576,10566,18254,5522.4
lines=16,reader,102,127,16,20000,1758,5450,8562,10574,18300,5523.0
lines=16,reader,103,127,16,20000,1748,5446,8558,10520,18248,5522.1
lines=16,reader,104,127,16,20000,1660,5450,8572,10546,18172,5523.1
lines=16,reader,105,127,16,20000,1750,5452,8566,10552,18226,5519.9
lines=16,reader,106,127,16,20000,1582,5446,8570,10556,18120,5519.1
lines=16,reader,107,127,16,20000,1690,5448,8574,10528,18134,5520.9
lines=16,reader,108,127,16,20000,1756,5450,8574,10562,18220,5523.5
lines=16,reader,109,127,16,20000,1662,5450,8574,10518,18346,5522.4
lines=16,reader,110,127,16,20000,1678,5450,8576,10502,18164,5521.9
lines=16,reader,111,127,16,20000,1718,5450,8582,10528,18312,5524.5
lines=16,reader,112,127,16,20000,1728,5454,8576,10556,18096,5527.4
lines=16,reader,113,127,16,20000,1648,5452,8582,10580,18142,5528.8
lines=16,reader,114,127,16,20000,1792,5464,8590,10528,18292,5531.1
lines=16,reader,115,127,16,20000,1724,5462,8580,10570,18366,5531.7
lines=16,reader,116,127,16,20000,1758,5454,8562,10566,18222,5525.8
lines=16,reader,117,127,16,20000,1732,5462,8564,10594,18214,5528.5
lines=16,reader,118,127,16,20000,1702,5462,8580,10564,18192,5531.0
lines=16,reader,119,127,16,20000,1524,5456,8586,10568,18120,5525.6
lines=16,reader,120,127,16,20000,1706,5460,8572,10560,18222,5530.3
lines=16,reader,121,127,16,20000,1736,5458,8562,10568,18304,5524.5
lines=16,reader,122,127,16,20000,1696,5454,8572,10562,18044,5525.8
lines=16,reader,123,127,16,20000,1664,5462,8580,10570,18350,5528.1
lines=16,reader,124,127,16,20000,1708,5456,8566,10596,18176,5527.4
lines=16,reader,125,127,16,20000,1796,5454,8580,10536,18074,5526.5
lines=16,reader,126,127,16,20000,1606,5462,8568,10602,18110,5531.0
lines=16,reader,127,127,16,20000,1694,5456,8580,10602,18328,5531.2
lines=32,writer,0,127,32,20000,4682,12108,16944,19802,165964,12132.2
lines=32,reader,1,127,32,20000,1608,9300,14018,16384,31060,9103.7
lines=32,reader,2,127,32,20000,1564,9302,14008,16370,31080,9102.5
lines=32,reader,3,127,32,20000,1356,9308,14006,16334,24652,9100.2
lines=32,reader,4,127,32,20000,1528,9304,14016,16356,30618,9101.3
lines=32,reader,5,127,32,20000,1418,9312,13992,16316,29462,9100.8
lines=32,reader,6,127,32,20000,1566,9308,14016,16310,43510,9103.4
lines=32,reader,7,127,32,20000,1528,9314,14026,16400,28916,9104.4
lines=32,reader,8,127,32,20000,1524,9296,14006,16348,28458,9099.1
lines=32,reader,9,127,32,20000,1598,9310,14012,16362,30346,9100.6
lines=32,reader,10,127,32,20000,1536,9298,14022,16342,25710,9100.4
lines=32,reader,11,127,32,20000,1574,9310,14004,16322,30488,9100.6
lines=32,reader,12,127,32,20000,1614,9306,14006,16370,26560,9104.3
lines=32,reader,13,127,32,20000,1430,9306,14012,16362,28624,9101.9
lines=32,reader,14,127,32,20000,1560,9312,14018,16340,41452,9104.6
lines=32,reader,15,127,32,20000,1482,9310,14020,16326,26682,9104.0
lines=32,reader,16,127,32,20000,1602,9304,14014,16354,29238,9104.2
lines=32,reader,17,127,32,20000,1556,9306,13994,16346,31820,9104.6
lines=32,reader,18,127,32,20000,1572,9306,14020,16368,27974,9104.4
lines=32,reader,19,127,32,20000,1572,9310,14038,16360,28612,9103.0
lines=32,reader,20,127,32,20000,1572,9316,14030,16352,30396,9109.4
lines=32,reader,21,127,32,20000,1566,9310,14028,16342,30718,9103.3
lines=32,reader,22,127,32,20000,1522,9312,14036,16380,28136,9112.1
lines=32,reader,23,127,32,20000,1564,9320,14004,16350,30736,9099.6
lines=32,reader,24,127,32,20000,1484,9310,14004,16360,27786,9103.9
lines=32,reader,25,127,32,20000,1570,9308,14018,16336,24642,9103.8
lines=32,reader,26,127,32,20000,1618,9310,14028,16378,30560,9106.7
lines=32,reader,27,127,32,20000,1500,9310,14012,16340,30318,9106.1
lines=32,reader,28,127,32,20000,1532,9302,14012,16368,28680,9107.0
lines=32,reader,29,127,32,20000,1572,9310,14004,16354,29082,9105.8
lines=32,reader,30,127,32,20000,1614,9308,14036,16296,29774,9107.2
lines=32,reader,31,127,32,20000,1588,9320,14020,16318,30132,9110.2
lines=32,reader,32,127,32,20000,1864,9658,14368,16716,28138,9438.7
lines=32,reader,33,127,32,20000,1708,9654,14344,16724,34112,9437.1
lines=32,reader,34,127,32,20000,1742,9652,14360,16684,32294,9433.6
lines=32,reader,35,127,32,20000,1816,9654,14360,16692,33922,9433.5
lines=32,reader,36,127,32,20000,1938,9656,14362,16704,34966,9438.4
lines=32,reader,37,127,32,20000,1872,9646,14354,16670,26954,9429.1
lines=32,reader,38,127,32,20000,1732,9654,14348,16702,33750,9432.2
lines=32,reader,39,127,32,20000,1694,9650,14364,16714,34600,9432.0
lines=32,reader,40,127,32,20000,1804,9648,14370,16696,33660,9433.8
lines=32,reader,41,127,32,20000,1786,9648,14360,16706,35328,9436.7
lines=32,reader,42,127,32,20000,2004,9654,14350,16714,33340,9434.7
lines=32,reader,43,127,32,20000,1590,9646,14356,16698,33518,9432.5
lines=32,reader,44,127,32,20000,1862,9658,14366,16724,34436,9437.4
lines=32,reader,45,127,32,20000,1590,9656,14358,16700,27952,9435.1
lines=32,reader,46,127,32,20000,1834,9650,14352,16690,35248,9434.3
lines=32,reader,47,127,32,20000,1680,9652,14362,16714,31048,9434.1
lines=32,reader,48,127,32,20000,1516,9652,14368,16678,27490,9432.1
lines=32,reader,49,127,32,20000,1710,9658,14372,16728,27654,9432.7
lines=32,reader,50,127,32,20000,1608,9652,14356,16718,33106,9436.0
lines=32,reader,51,127,32,20000,1914,9654,14372,16702,35510,9441.7
lines=32,reader,52,127,32,20000,1744,9654,14344,16702,30698,9431.8
lines=32,reader,53,127,32,20000,1758,9650,14372,16724,34864,9436.1
lines=32,reader,54,127,32,20000,1524,9662,14350,16714,34384,9437.3
lines=32,reader,55,127,32,20000,1750,9652,14372,16698,34550,9434.8
lines=32,reader,56,127,32,20000,1810,9654,14364,16760,33270,9437.6
lines=32,reader,57,127,32,20000,1852,9650,14358,16744,127004,9441.8
lines=32,reader,58,127,32,20000,1596,9656,14358,16690,33728,9430.6
lines=32,reader,59,127,32,20000,1574,9658,14352,16722,26700,9434.0
lines=32,reader,60,127,32,20000,1780,9658,14344,16704,28940,9433.3
lines=32,reader,61,127,32,20000,1808,9656,14364,16728,32890,9432.1
lines=32,reader,62,127,32,20000,1880,9652,14362,16704,34168,9435.4
lines=32,reader,63,127,32,20000,1856,9658,14348,16696,29588,9435.8
lines=32,reader,64,127,32,20000,654,9022,13642,15884,24280,8768.0
lines=32,reader,65,127,32,20000,1618,9302,14014,16384,30708,9103.1
lines=32,reader,66,127,32,20000,1574,9300,14004,16364,31074,9101.9
lines=32,reader,67,127,32,20000,1350,9308,14004,16332,27324,9100.2
lines=32,reader,68,127,32,20000,1520,9308,14014,16364,30628,9101.4
lines=32,reader,69,127,32,20000,1412,9312,14002,16328,29456,9100.8
